Date,Open,High,Low,Close,Volume
2020-02-18 09:00:00+00:00,174.98,175.64,174.79,175.26,21706.0
2020-02-18 10:00:00+00:00,175.36,175.8,175.26,175.74,11632.0
2020-02-18 11:00:00+00:00,175.84,175.92,175.63,175.64,13198.0
2020-02-18 12:00:00+00:00,175.57,175.78,175.55,175.55,44079.0
2020-02-18 13:00:00+00:00,175.59,176.41,175.49,175.74,145875.0
2020-02-18 14:00:00+00:00,175.69,177.46,175.64,177.46,5285005.0
2020-02-18 15:00:00+00:00,177.45,178.11,177.02,177.36,5059021.0
2020-02-18 16:00:00+00:00,177.36,177.57,176.66,176.98,3710913.0
2020-02-18 17:00:00+00:00,176.98,177.5,176.78,177.21,2001246.0
2020-02-18 18:00:00+00:00,177.2,177.66,177.0,177.11,2114717.0
2020-02-18 19:00:00+00:00,177.12,178.01,176.88,177.91,2516240.0
2020-02-18 20:00:00+00:00,177.91,178.2,177.66,177.75,4549478.0
2020-02-18 21:00:00+00:00,177.76,177.82,177.01,177.76,4729178.0
2020-02-18 22:00:00+00:00,177.78,177.97,177.78,177.82,17581.0
2020-02-18 23:00:00+00:00,177.81,178.06,177.79,178.06,33734.0
2020-02-19 00:00:00+00:00,178.06,178.2,178.06,178.19,28566.0
2020-02-19 09:00:00+00:00,177.8,178.63,177.8,178.63,14901.0
2020-02-19 10:00:00+00:00,178.67,178.79,178.53,178.53,17656.0
2020-02-19 11:00:00+00:00,178.55,178.64,178.39,178.5,4053.0
2020-02-19 12:00:00+00:00,178.61,178.74,178.5,178.74,50713.0
2020-02-19 13:00:00+00:00,178.57,178.97,178.5,178.73,132287.0
2020-02-19 14:00:00+00:00,178.82,179.2,177.52,178.37,5632631.0
2020-02-19 15:00:00+00:00,178.36,178.5,177.71,178.06,3768058.0
2020-02-19 16:00:00+00:00,178.06,178.65,177.97,178.26,2799672.0
2020-02-19 17:00:00+00:00,178.27,178.44,177.98,178.34,1661514.0
2020-02-19 18:00:00+00:00,178.34,178.47,178.23,178.39,1259951.0
2020-02-19 19:00:00+00:00,178.39,178.66,178.24,178.45,2158136.0
2020-02-19 20:00:00+00:00,178.46,178.73,177.93,178.29,6128852.0
2020-02-19 21:00:00+00:00,178.29,178.39,178.12,178.29,12392338.0
2020-02-19 22:00:00+00:00,178.29,178.39,178.07,178.37,27931.0
2020-02-19 23:00:00+00:00,178.37,178.49,178.29,178.48,85090.0
2020-02-20 00:00:00+00:00,178.5,178.83,178.5,178.73,26743.0
2020-02-20 09:00:00+00:00,178.17,178.21,178.02,178.02,830.0
2020-02-20 10:00:00+00:00,177.98,178.02,177.78,178.02,2461.0
2020-02-20 11:00:00+00:00,178.02,178.02,178.02,178.02,300.0
2020-02-20 12:00:00+00:00,178.01,178.01,177.79,177.98,13344.0
2020-02-20 13:00:00+00:00,177.83,178.73,177.66,177.93,47335.0
2020-02-20 14:00:00+00:00,177.87,178.26,176.93,177.6,3612574.0
2020-02-20 15:00:00+00:00,177.59,177.92,177.04,177.36,3585689.0
2020-02-20 16:00:00+00:00,177.34,177.34,172.41,174.53,9446015.0
2020-02-20 17:00:00+00:00,174.5,174.65,173.52,174.61,4520694.0
2020-02-20 18:00:00+00:00,174.61,175.47,174.19,174.25,3186850.0
2020-02-20 19:00:00+00:00,174.26,175.86,174.25,175.35,3422837.0
2020-02-20 20:00:00+00:00,175.36,175.83,174.72,175.48,4606855.0
2020-02-20 21:00:00+00:00,175.57,175.73,175.17,175.2,7873383.0
2020-02-20 22:00:00+00:00,175.2,175.37,175.14,175.17,32692.0
2020-02-20 23:00:00+00:00,175.28,175.28,174.5,174.69,44891.0
2020-02-21 00:00:00+00:00,174.69,175.63,174.61,175.44,71255.0
2020-02-21 09:00:00+00:00,174.78,174.84,174.43,174.43,3078.0
2020-02-21 10:00:00+00:00,174.5,174.84,174.5,174.84,4193.0
2020-02-21 11:00:00+00:00,174.74,174.74,174.56,174.6,799.0
2020-02-21 12:00:00+00:00,174.6,174.97,174.54,174.93,37323.0
2020-02-21 13:00:00+00:00,174.64,175.02,174.4,174.73,76586.0
2020-02-21 14:00:00+00:00,174.67,175.36,169.67,171.41,12561202.0
2020-02-21 15:00:00+00:00,171.4,172.44,170.91,171.84,6675711.0
2020-02-21 16:00:00+00:00,171.85,172.37,171.27,171.31,4006172.0
2020-02-21 17:00:00+00:00,171.3,171.79,170.65,170.89,3195234.0
2020-02-21 18:00:00+00:00,170.88,171.16,169.0,169.69,5140350.0
2020-02-21 19:00:00+00:00,169.68,170.09,168.74,169.74,5950719.0
2020-02-21 20:00:00+00:00,169.73,170.6,168.98,169.99,7636173.0
2020-02-21 21:00:00+00:00,170.02,171.51,169.71,170.02,9069372.0
2020-02-21 22:00:00+00:00,170.06,170.11,169.93,169.97,18901.0
2020-02-24 09:00:00+00:00,164.51,164.51,163.08,163.55,101852.0
2020-02-24 10:00:00+00:00,163.79,164.03,163.19,163.21,42306.0
2020-02-24 11:00:00+00:00,163.21,164.85,163.21,164.42,51192.0
2020-02-24 12:00:00+00:00,164.69,165.63,163.55,163.76,247416.0
2020-02-24 13:00:00+00:00,165.36,165.63,160.55,161.62,858441.0
2020-02-24 14:00:00+00:00,161.65,165.93,155.39,165.88,20047587.0
2020-02-24 15:00:00+00:00,165.86,166.17,162.96,164.65,11490590.0
2020-02-24 16:00:00+00:00,164.64,164.87,162.86,163.61,6573688.0
2020-02-24 17:00:00+00:00,163.58,164.15,162.51,163.47,4617503.0
2020-02-24 18:00:00+00:00,163.44,164.12,162.49,163.92,4364891.0
2020-02-24 19:00:00+00:00,163.91,165.64,163.01,165.51,4927872.0
2020-02-24 20:00:00+00:00,165.5,165.89,162.51,162.68,10420251.0
2020-02-24 21:00:00+00:00,162.68,163.05,162.35,162.67,11299389.0
2020-02-24 22:00:00+00:00,162.61,162.89,162.18,162.54,70533.0
2020-02-24 23:00:00+00:00,162.32,164.17,162.32,164.17,39989.0
2020-02-25 00:00:00+00:00,164.17,164.78,163.74,164.56,50487.0
2020-02-25 09:00:00+00:00,164.56,165.17,164.05,164.17,29253.0
2020-02-25 10:00:00+00:00,164.31,164.31,162.92,163.38,8836.0
2020-02-25 11:00:00+00:00,163.39,164.39,163.09,164.18,8080.0
2020-02-25 12:00:00+00:00,164.36,165.65,163.64,165.35,105277.0
2020-02-25 13:00:00+00:00,164.63,165.89,163.09,165.33,327777.0
