Date,Open,High,Low,Close,Volume
2020-02-18 09:00:00+00:00,308.18,308.18,307.57,307.87,48214.0
2020-02-18 10:00:00+00:00,307.72,308.27,307.67,308.25,51586.0
2020-02-18 11:00:00+00:00,308.13,308.22,307.79,307.81,69719.0
2020-02-18 12:00:00+00:00,307.88,308.19,307.79,307.96,192060.0
2020-02-18 13:00:00+00:00,307.91,308.48,307.79,308.14,477826.0
2020-02-18 14:00:00+00:00,308.14,308.75,308.09,308.62,6514075.0
2020-02-18 15:00:00+00:00,308.62,308.73,307.67,308.07,8659635.0
2020-02-18 16:00:00+00:00,308.07,308.15,307.02,307.04,9567018.0
2020-02-18 17:00:00+00:00,307.05,307.95,307.0,307.87,4638472.0
2020-02-18 18:00:00+00:00,307.87,308.18,307.78,307.92,2975415.0
2020-02-18 19:00:00+00:00,307.93,308.63,307.69,308.55,6707086.0
2020-02-18 20:00:00+00:00,308.57,308.79,308.1,308.36,9423173.0
2020-02-18 21:00:00+00:00,308.36,308.49,308.21,308.42,8925002.0
2020-02-18 22:00:00+00:00,308.36,308.53,308.36,308.53,91586.0
2020-02-18 23:00:00+00:00,308.51,309.1,308.46,309.04,82421.0
2020-02-19 00:00:00+00:00,309.07,309.19,308.84,308.87,55949.0
2020-02-19 09:00:00+00:00,308.96,309.13,308.95,308.99,24643.0
2020-02-19 10:00:00+00:00,309.02,309.05,309.0,309.03,1412.0
2020-02-19 11:00:00+00:00,309.05,309.1,308.91,309.1,22211.0
2020-02-19 12:00:00+00:00,309.06,309.29,309.05,309.24,175652.0
2020-02-19 13:00:00+00:00,309.07,309.34,308.39,309.31,315911.0
2020-02-19 14:00:00+00:00,309.28,309.93,309.08,309.68,5614842.0
2020-02-19 15:00:00+00:00,309.68,310.02,309.5,309.95,4284370.0
2020-02-19 16:00:00+00:00,309.94,310.32,309.92,310.17,4478387.0
2020-02-19 17:00:00+00:00,310.16,310.4,310.06,310.23,2640188.0
2020-02-19 18:00:00+00:00,310.23,310.32,310.05,310.14,3152096.0
2020-02-19 19:00:00+00:00,310.14,310.54,309.99,310.34,4770389.0
2020-02-19 20:00:00+00:00,310.34,310.39,309.75,309.84,11093647.0
2020-02-19 21:00:00+00:00,309.83,310.12,309.8,310.0,12431865.0
2020-02-19 22:00:00+00:00,309.96,310.26,309.88,310.17,391972.0
2020-02-19 23:00:00+00:00,310.23,310.34,310.06,310.31,92698.0
2020-02-20 00:00:00+00:00,310.37,310.82,310.37,310.67,130295.0
2020-02-20 09:00:00+00:00,309.18,309.83,309.18,309.78,13633.0
2020-02-20 10:00:00+00:00,309.81,309.81,309.4,309.54,13570.0
2020-02-20 11:00:00+00:00,309.51,309.66,309.2,309.2,57789.0
2020-02-20 12:00:00+00:00,309.24,309.51,309.2,309.42,142577.0
2020-02-20 13:00:00+00:00,309.5,310.29,308.91,309.22,353217.0
2020-02-20 14:00:00+00:00,309.2,309.94,309.14,309.78,4402019.0
2020-02-20 15:00:00+00:00,309.79,310.14,309.7,309.91,4211938.0
2020-02-20 16:00:00+00:00,309.91,309.92,305.6,307.25,23521084.0
2020-02-20 17:00:00+00:00,307.23,307.51,306.42,307.48,10408908.0
2020-02-20 18:00:00+00:00,307.46,308.3,307.26,307.59,8089993.0
