Date,Open,High,Low,Close,Volume
2020-02-18 13:00:00+00:00,155.87,156.63,155.87,156.63,6065.0
2020-02-18 14:00:00+00:00,156.14,157.08,156.14,157.05,394443.0
2020-02-18 15:00:00+00:00,157.05,157.12,156.58,156.75,460496.0
2020-02-18 16:00:00+00:00,156.79,156.79,156.2,156.21,336807.0
2020-02-18 17:00:00+00:00,156.23,156.65,156.2,156.62,298894.0
2020-02-18 18:00:00+00:00,156.62,156.78,156.58,156.65,193233.0
2020-02-18 19:00:00+00:00,156.67,157.01,156.56,156.96,319762.0
2020-02-18 20:00:00+00:00,156.98,157.08,156.76,156.89,386350.0
2020-02-18 21:00:00+00:00,156.9,156.9,156.9,156.9,66610.0
2020-02-18 23:00:00+00:00,157.07,157.07,157.07,157.07,400.0
2020-02-19 00:00:00+00:00,157.07,157.07,157.07,157.07,100.0
2020-02-19 12:00:00+00:00,157.04,157.52,157.04,157.52,619.0
2020-02-19 14:00:00+00:00,157.47,157.76,157.33,157.61,251333.0
2020-02-19 15:00:00+00:00,157.62,157.78,157.51,157.76,313569.0
2020-02-19 16:00:00+00:00,157.77,157.95,157.73,157.87,337307.0
2020-02-19 17:00:00+00:00,157.87,157.97,157.81,157.91,295844.0
2020-02-19 18:00:00+00:00,157.9,157.94,157.81,157.87,166564.0
2020-02-19 19:00:00+00:00,157.87,158.05,157.78,157.95,238787.0
2020-02-19 20:00:00+00:00,157.96,157.99,157.63,157.7,769665.0
2020-02-19 21:00:00+00:00,157.7,157.7,157.7,157.7,213566.0
2020-02-19 23:00:00+00:00,157.79,157.79,157.19,157.79,1390.0
2020-02-20 00:00:00+00:00,157.99,158.0,157.97,158.0,398.0
2020-02-20 12:00:00+00:00,157.45,157.45,157.45,157.45,500.0
2020-02-20 13:00:00+00:00,157.63,157.63,157.63,157.63,304.0
2020-02-20 14:00:00+00:00,157.5,157.78,157.33,157.71,346752.0
2020-02-20 15:00:00+00:00,157.72,157.94,157.71,157.82,479878.0
2020-02-20 16:00:00+00:00,157.8,157.82,155.62,156.42,4248923.0
2020-02-20 17:00:00+00:00,156.4,156.58,156.03,156.56,519229.0
2020-02-20 18:00:00+00:00,156.52,156.99,156.47,156.7,408758.0
2020-02-20 19:00:00+00:00,156.7,157.25,156.7,157.07,516685.0
2020-02-20 20:00:00+00:00,157.08,157.31,156.79,157.21,525604.0
2020-02-20 21:00:00+00:00,157.22,157.22,157.14,157.14,25397.0
2020-02-20 22:00:00+00:00,157.22,157.22,157.22,157.22,150.0
2020-02-20 23:00:00+00:00,156.9,156.9,156.63,156.63,622.0
2020-02-21 12:00:00+00:00,156.63,156.63,156.44,156.44,773.0
2020-02-21 13:00:00+00:00,157.22,157.22,156.47,156.63,1219.0
2020-02-21 14:00:00+00:00,156.03,156.65,155.51,155.83,492494.0
2020-02-21 15:00:00+00:00,155.78,156.04,155.3,155.68,599466.0
2020-02-21 16:00:00+00:00,155.71,156.14,155.62,155.98,269989.0
2020-02-21 17:00:00+00:00,156.04,156.19,155.72,155.8,260064.0
2020-02-21 18:00:00+00:00,155.8,155.94,155.16,155.37,380692.0
2020-02-21 19:00:00+00:00,155.37,155.57,155.22,155.47,266390.0
2020-02-21 20:00:00+00:00,155.46,155.76,155.17,155.55,622198.0
2020-02-21 21:00:00+00:00,155.61,155.61,155.61,155.61,9903.0
2020-02-21 22:00:00+00:00,155.61,155.61,155.61,155.61,1187.0
2020-02-24 09:00:00+00:00,153.47,153.47,151.44,151.44,2284.0
2020-02-24 12:00:00+00:00,153.88,153.88,151.5,151.5,2927.0
2020-02-24 13:00:00+00:00,152.05,152.05,151.13,151.14,6571.0
2020-02-24 14:00:00+00:00,151.14,151.81,150.12,151.71,1556665.0
2020-02-24 15:00:00+00:00,151.68,151.93,150.93,151.45,1492532.0
2020-02-24 16:00:00+00:00,151.45,151.5,150.67,150.88,966791.0
2020-02-24 17:00:00+00:00,150.86,150.88,150.28,150.37,887154.0
2020-02-24 18:00:00+00:00,150.36,150.74,149.84,150.67,1184792.0
2020-02-24 19:00:00+00:00,150.67,151.55,150.28,151.46,949304.0
2020-02-24 20:00:00+00:00,151.5,151.7,150.49,150.5,1623811.0
2020-02-24 21:00:00+00:00,150.49,150.97,150.43,150.55,48036.0
2020-02-24 22:00:00+00:00,150.77,150.78,150.4,150.4,2267.0
2020-02-24 23:00:00+00:00,150.21,150.86,150.21,150.58,3006.0
2020-02-25 12:00:00+00:00,151.13,151.36,151.13,151.36,606.0
2020-02-25 13:00:00+00:00,151.13,151.36,150.49,151.13,17160.0
2020-02-25 14:00:00+00:00,151.76,151.76,150.22,150.65,730937.0
2020-02-25 15:00:00+00:00,150.67,150.86,148.44,149.09,1574536.0
2020-02-25 16:00:00+00:00,149.05,149.28,148.02,148.9,1496645.0
2020-02-25 17:00:00+00:00,148.89,149.0,147.75,147.79,812793.0
2020-02-25 18:00:00+00:00,147.78,148.07,146.85,146.85,1498350.0
2020-02-25 19:00:00+00:00,146.88,146.93,145.56,146.49,2047742.0
2020-02-25 20:00:00+00:00,146.55,147.17,145.42,145.89,1852415.0
2020-02-25 21:00:00+00:00,145.8,147.1,145.77,146.03,116164.0
2020-02-25 22:00:00+00:00,145.97,145.97,145.97,145.97,129.0
2020-02-25 23:00:00+00:00,146.5,147.88,146.22,147.88,3260.0
2020-02-26 00:00:00+00:00,146.19,146.4,146.19,146.28,704.0
2020-02-26 09:00:00+00:00,145.41,145.41,143.71,143.71,1443.0
2020-02-26 12:00:00+00:00,146.77,146.77,145.68,145.68,2948.0
2020-02-26 13:00:00+00:00,145.63,147.31,145.63,145.95,4970.0
2020-02-26 14:00:00+00:00,146.52,148.02,146.5,147.06,1102165.0
2020-02-26 15:00:00+00:00,147.04,148.21,146.65,147.81,1402201.0
2020-02-26 16:00:00+00:00,147.81,148.07,146.87,146.95,1101153.0
2020-02-26 17:00:00+00:00,146.99,147.07,145.72,146.41,1255968.0
2020-02-26 18:00:00+00:00,146.43,146.61,144.72,144.89,1322167.0
2020-02-26 19:00:00+00:00,144.86,145.78,144.72,144.97,830155.0
2020-02-26 20:00:00+00:00,144.98,145.91,144.98,145.08,1159428.0
2020-02-26 21:00:00+00:00,145.08,146.54,144.26,144.7,47661.0
2020-02-26 22:00:00+00:00,144.54,144.54,144.54,144.54,177.0
