Date,Close,High,Low,Open,Volume
2024-01-10,22.740386962890625,22.794941583466795,22.740386962890625,22.749479688696674,757900
2024-01-11,22.858592987060547,22.858592987060547,22.722205544282417,22.722205544282417,83300
2024-01-12,22.873144149780273,22.9131518078647,22.82222625817861,22.88587362268069,8800
2024-01-16,22.644922256469727,22.794947938444714,22.605823351177367,22.775853729206794,12700
2024-01-17,22.590362548828125,22.68583531517277,22.585817052459497,22.68583531517277,4400
2024-01-18,22.594911575317383,22.622188024217795,22.594002822823498,22.622188024217795,1800
2024-01-19,22.6221866607666,22.6221866607666,22.56945127113194,22.56945127113194,2400
2024-01-22,22.658559799194336,22.71311443333611,22.64855831859874,22.692202719616382,1000
2024-01-23,22.628551483154297,22.628551483154297,22.608548523854797,22.608548523854797,1100
2024-01-24,22.601276397705078,22.626735341715055,22.601276397705078,22.626735341715055,1500
2024-01-25,22.7540283203125,22.766757791343252,22.68128823809957,22.68128823809957,3700
2024-01-26,22.736753463745117,22.74948293483794,22.725841497516775,22.74948293483794,2200
2024-01-29,22.781309127807617,22.812224056520687,22.763123671592805,22.763123671592805,1500
2024-01-30,22.781309127807617,22.781309127807617,22.75857817466938,22.75857817466938,24700
2024-01-31,22.74675750732422,22.82131683742109,22.722207314803487,22.82131683742109,8500
2024-02-01,22.876779556274414,22.894965012000128,22.813132195494923,22.82222492335778,16300
2024-02-02,22.74675750732422,22.767670955445688,22.722207314803487,22.731300042931927,2900
2024-02-05,22.59945297241211,22.622183920459126,22.585814750435933,22.613092928648456,4700
2024-02-06,22.704023361206055,22.704023361206055,22.64037599435505,22.64037599435505,1800
2024-02-07,22.708566665649414,22.708566665649414,22.665831021433743,22.707657913211747,1300
2024-02-08,22.68128776550293,22.722204169286425,22.658556815458837,22.67674226919824,4500
2024-02-09,22.695837020874023,22.699473764857252,22.649464633002015,22.649464633002015,3100
2024-02-12,22.676748275756836,22.694932000052376,22.649470087922356,22.676748275756836,12700
2024-02-13,22.499439239501953,22.54035564475595,22.46761382718406,22.54035564475595,3900
2024-02-14,22.581270217895508,22.581270217895508,22.551265779111468,22.567631994290068,4900
2024-02-15,22.649465560913086,22.649465560913086,22.613096385330433,22.640372833452314,2900
2024-02-16,22.576725006103516,22.576725006103516,22.557630799111003,22.567632278831788,600
2024-02-20,22.62491798400879,22.62491798400879,22.549449898200088,22.549449898200088,8200
2024-02-21,22.58945655822754,22.61309799816381,22.542175412615553,22.604005270054518,5200
2024-02-22,22.67856216430664,22.67856216430664,22.64037374798508,22.66037844291102,5400
2024-02-23,22.694927215576172,22.731298125021205,22.66765076775281,22.693109710660167,7800
2024-02-26,22.639240264892578,22.750619464921694,22.60454821164023,22.750619464921694,17000
2024-02-27,22.637413024902344,22.668453557183227,22.59176641247044,22.59176641247044,2200
2024-02-28,22.657499313354492,22.732359828440085,22.61367758967642,22.663889908836435,3700
2024-02-29,22.705883026123047,22.768876530765723,22.662061306258007,22.714098510281165,7500
2024-03-01,22.78713607788086,22.841914103048843,22.70497252274222,22.70497252274222,3100
2024-03-04,22.78257179260254,22.78257179260254,22.723229803492035,22.723229803492035,3800
2024-03-05,22.819089889526367,22.951465758487263,22.805394513125407,22.84191319511917,123000
2024-03-06,22.86017417907715,22.89486449163518,22.805396152149605,22.85560847284649,5000
2024-03-07,22.882997512817383,22.96972677692637,22.869302135416273,22.89669114891177,2100
2024-03-08,22.873863220214844,22.924075530824993,22.841910248245906,22.881166259148777,9800
2024-03-11,22.864734649658203,22.914946962681306,22.80539266687577,22.80539266687577,1800
2024-03-12,22.819089889526367,22.860172536116053,22.796264842626968,22.82821781871821,13600
2024-03-13,22.819089889526367,22.860172536116053,22.768877572438242,22.823653854122288,21800
2024-03-14,22.636503219604492,22.786226006449784,22.63193925435181,22.741491833484716,28900
