Date,Close,High,Low,Open,Volume
2023-12-04,24.922449111938477,25.249539771505866,24.797972212564687,24.96787759999584,1180200
2023-12-05,24.313697814941406,24.95879135160445,24.213753062449946,24.822504155561553,1302200
2023-12-06,25.19502067565918,25.213192762034833,24.3772958515957,24.595355689146924,976600
2023-12-07,24.913360595703125,25.33130818991442,24.822501895618107,25.33130818991442,864500
2023-12-08,24.604442596435547,24.858846615672675,24.377296707719196,24.740729783068236,747200
2023-12-11,24.63170051574707,24.654414757826817,24.08655004090521,24.431811026279888,746100
2023-12-12,24.15015411376953,24.622618042673576,23.968436684810797,24.622618042673576,775500
2023-12-13,25.36765480041504,25.37219695601219,23.859406126245204,24.159238652243165,869900
2023-12-14,26.566984176635742,26.94858935681459,25.48576921063139,25.61297209268146,1739300
2023-12-15,26.121782302856445,26.703275336955834,25.98549508961264,26.539729987868895,1724600
2023-12-18,25.821945190429688,26.358009636649644,25.240452258795415,26.230808491101058,1539800
2023-12-19,26.312580108642578,26.47612543320225,25.958233060753745,25.958233060753745,974500
2023-12-20,25.803775787353516,26.548814116760276,25.785603698103152,26.25806762069772,1111600
2023-12-21,26.512468338012695,26.64875552428433,25.951871759318266,26.085432959246482,606900
2023-12-22,26.49429702758789,26.839559758113563,26.17629242830971,26.503383071337055,1946900
2023-12-26,26.694185256958008,26.730529432588916,26.25352339184015,26.43978295948436,502200
2023-12-27,26.248981475830078,26.81230410953937,26.17629485209202,26.721445396620346,619300
2023-12-28,26.112693786621094,26.280781275950044,25.84920543034753,26.049093208658018,678700
2023-12-29,26.158123016357422,26.330752654855004,25.74017365376403,25.958233512644437,605200
2024-01-02,26.339839935302734,26.90316256359164,25.867376019058593,26.04909344314812,1266400
2024-01-03,26.639671325683594,26.64875736979569,25.86737490601288,25.958233614148092,920800
2024-01-04,26.485212326049805,26.803216941443743,26.394353616939288,26.639671611641962,1025700
2024-01-05,26.930416107177734,27.23933465556656,26.321665053939242,26.48521037167281,1665000
2024-01-08,27.793567657470703,27.80265369985812,26.681460677643393,26.912242341715928,798900
2024-01-09,27.875341415405273,28.011628590669954,27.439221761364117,27.511908370370975,707900
2024-01-10,27.639114379882812,27.86626028973294,27.393796381328094,27.802659712252627,626900
2024-01-11,26.676013946533203,27.516453048556244,26.403437838022715,27.484652762511196,1261500
2024-01-12,26.185380935668945,27.12122273405234,26.122688440991336,27.048536110206065,565500
2024-01-16,25.96731948852539,26.139950859555316,25.731087542112252,25.949147400419985,836600
2024-01-17,25.612974166870117,25.82194799525206,25.268621219026805,25.49485731918584,661600
2024-01-18,25.76742935180664,25.93551681887998,25.467596857547328,25.74017122215196,656900
2024-01-19,25.76742935180664,25.812857834912233,25.04056149121838,25.594797996631417,729400
2024-01-22,25.81285858154297,26.494296245750512,25.731085923199213,25.821944625024006,649900
2024-01-23,25.949148178100586,26.18538013159345,25.85828946783629,26.049092932689888,667300
2024-01-24,25.558456420898438,26.339838887211226,25.513027933176602,26.339838887211226,773500
2024-01-25,25.69474220275879,25.921888079516958,25.3403934565859,25.794685210102237,1057600
2024-01-26,25.422168731689453,25.96731923870702,25.31313967007735,25.89463261997039,613200
2024-01-29,25.940059661865234,26.049090450389652,25.167765030677508,25.485767886820412,585100
