Date,Close,High,Low,Open,Volume
2023-12-04,40.96506881713867,42.07399813743042,40.806652374129875,41.440325255780145,1717800
2023-12-05,39.725685119628906,41.31918461488045,39.67909225315172,41.048941012581786,3277200
2023-12-06,38.197425842285156,39.567274942187915,38.17878798010032,39.23180053247827,2075000
2023-12-07,38.057640075683594,38.85905030025123,37.77807927880866,38.45834518796742,1863500
2023-12-08,38.1880989074707,39.138608395070825,38.14150603700963,38.46765968504529,1511800
2023-12-11,38.570167541503906,38.74722543245345,37.78739520282379,37.99240810610924,1910500
2023-12-12,37.59170150756836,38.160143767782365,37.10712783582541,38.03899946114459,2393500
2023-12-13,38.28129196166992,38.34652269768143,37.27486879782069,37.72216679681751,3258100
2023-12-14,40.11707305908203,40.266172378055956,39.2317942974458,39.343621452782365,2898800
2023-12-15,39.874786376953125,40.489821487055906,39.68841134711422,40.15434714430748,4901200
2023-12-18,41.347145080566406,41.85967378907177,40.536417721483076,40.83461637206104,2951800
2023-12-19,43.6861457824707,43.75137651632619,41.3657837123836,41.44033515382324,3450200
2023-12-20,42.18583297729492,44.55278798725973,42.11128153376446,43.70478486854742,2629200
2023-12-21,42.1205940246582,42.567891934155924,41.31918393708854,42.1205940246582,1926200
2023-12-22,42.195152282714844,43.164299769196305,42.12060439019017,42.54926454793089,1379400
2023-12-26,42.62380599975586,43.01519034204821,42.19514238773036,42.75426744718664,1028300
2023-12-27,42.21379089355469,42.81018826356875,42.00878151936781,42.670409629551614,1033200
2023-12-28,41.24463653564453,41.999453831209294,41.14213364298988,41.934223101879915,1251900
2023-12-29,40.96506881713867,41.58942454823859,40.778693812863736,41.21667453968871,1286700
2024-01-02,41.37510299682617,42.09264104455605,41.067583643677715,41.281913698231975,1868200
2024-01-03,40.89984893798828,41.82240349849704,39.94002221059283,41.468291252009905,3662500
2024-01-04,40.02389144897461,42.01809637914233,39.977298573512556,41.46829191714957,2426100
2024-01-05,39.15724563598633,40.564370208620126,38.91495702572106,40.37799872971834,3206900
2024-01-08,39.02678298950195,39.02678298950195,37.7687542164044,38.020359971023915,2218300
2024-01-09,38.64471435546875,38.9801886825803,38.16014072239739,38.90563725219646,1466900
2024-01-10,38.16014862060547,39.073382502977175,37.7687606396984,38.79382169079132,1236900
2024-01-11,38.88700485229492,38.89632555980497,38.17878393829072,38.35583827808968,1394300
2024-01-12,39.94001388549805,40.06115817835179,39.25974810299397,39.66045314067288,2230700
2024-01-16,39.23179626464844,41.68261977580674,38.980194039545474,40.00525146453969,4138300
2024-01-17,38.365150451660156,38.98018909440104,38.216051144125124,38.598118341859134,2980400
2024-01-18,39.26906967163086,39.3995311302383,37.861945083325836,38.719265271207966,2333700
2024-01-19,39.8095588684082,39.81887602098985,38.812456466181665,39.4088537660396,1714000
2024-01-22,40.11707305908203,40.57369172301926,39.436807194088004,39.89342585802523,1627600
2024-01-23,40.881202697753906,41.03962270508291,40.02388260334013,40.135706190696766,2291300
2024-01-24,41.73853302001953,41.990138797903825,40.75074776848953,41.328507209478474,1812400
2024-01-25,42.91268539428711,43.28543544687478,42.03672739195644,42.58653176437887,2403300
2024-01-26,45.23304748535156,45.27032320182002,42.72631065237145,42.9406442446611,2141000
2024-01-29,45.57784652709961,46.02514453440645,44.80439483367587,45.17714139569395,2774000
2024-01-30,47.79570007324219,47.80501722607328,45.028040002506735,45.07463287627901,2911000
2024-01-31,47.06883239746094,48.42936761908931,47.05951524568622,47.805011805943415,2207100
2024-02-01,46.80791091918945,48.13117046450409,44.60869333317928,47.38567032667765,2893100
2024-02-02,45.950592041015625,46.97564942739518,45.60579697330639,46.86382582547208,1595600
2024-02-05,47.26453399658203,47.739787001829725,45.214415535425246,45.493976335853795,1767000
2024-02-06,46.50039291381836,48.69960684002162,46.50039291381836,47.30179948054582,2461400
2024-02-07,48.960533142089844,49.65943681960606,46.57494064310364,46.69608494255267,2671600
2024-02-08,49.26805114746094,49.994913422331905,48.503916709751735,48.9046217874295,1747500
2024-02-09,49.715354919433594,49.985598571819004,49.14691615536538,49.37056337782961,2016700
2024-02-12,49.50101852416992,50.80564018945389,49.482380665544945,49.91104430430331,2322400
2024-02-13,48.904624938964844,49.435791507826345,48.289589777398454,48.746208460971346,2024100
2024-02-14,48.68097686767578,49.631482828449705,47.70250878514736,49.361242749896626,3490600
2024-02-15,47.58137130737305,48.503922319566406,46.034464394220976,46.12765014430627,4993300
2024-02-16,44.87894058227539,47.63727993976142,44.86030272184271,47.63727993976142,3268500
2024-02-20,43.26680374145508,44.63665629148341,41.915589052187286,44.63665629148341,5062300
2024-02-21,44.00298309326172,44.40368821121185,43.359989341067646,43.52772653252623,2255800
2024-02-22,43.78865432739258,43.80728863383365,42.27901955944971,43.13634340288982,3419000
2024-02-23,44.114803314208984,44.61801484993347,42.83814017044114,43.40658243618827,2169200
2024-02-26,45.055992126464844,45.894678019816226,43.8538804190721,44.08684832780213,1774800
2024-02-27,44.87894058227539,46.295385981883776,44.61801764583461,45.42874502321017,1592000
2024-02-28,42.91179656982422,44.79463080893449,42.808755232289684,44.522977023317544,2122200
2024-02-29,43.745487213134766,43.85789431494622,42.7806485714013,43.08977256807948,2631700
2024-03-01,45.665794372558594,45.67516014271667,44.14828589856446,44.27005877740717,2217700
2024-03-04,45.028812408447266,46.34960747872257,45.00071152610865,45.703262171432904,2298800
2024-03-05,44.850833892822266,45.65642586571572,44.279425466776566,44.74779256047208,1824800
2024-03-06,44.93513870239258,45.67515597145545,43.942199208511525,45.34730044550084,1550400
2024-03-07,47.2769775390625,48.38232421183013,45.45971085331361,45.88124196976864,2190300
2024-03-08,46.89291763305664,48.13877232187519,46.34024428507795,47.23950830347657,1049400
2024-03-11,46.90228271484375,46.94911871177671,46.02175382308849,46.705569383710795,1671500
2024-03-12,47.24887466430664,47.726611136736324,46.19973329639314,46.677469768822824,1155300
2024-03-13,51.48291778564453,52.68194015481756,48.607143685873076,48.607143685873076,4853300
