Date,Close,High,Low,Open,Volume
2025-04-04,22.90640640258789,23.50907502107301,22.90640640258789,23.07076970762926,267100
2025-04-07,22.235002517700195,22.712157154561385,21.965046696845548,22.004893499923796,103600
2025-04-08,21.60742950439453,22.791847737524613,21.484904200967303,22.692234534738272,12800
2025-04-09,23.31682014465332,23.379577152847975,21.407205895300564,21.815626148631083,13900
2025-04-10,22.52388572692871,22.851618646236137,22.52388572692871,22.851618646236137,10200
2025-04-11,22.734073638916016,22.734073638916016,22.114470291522917,22.253930302190135,68800
2025-04-14,22.973148345947266,22.973148345947266,22.841656938243467,22.841656938243467,10100
2025-04-15,22.96916389465332,23.090693600974223,22.941271893202625,23.090693600974223,10100
2025-04-16,22.80978012084961,23.12256953210588,22.632464514468598,23.0209632284494,12500
2025-04-17,23.132532119750977,23.190309224046324,23.080732415900012,23.150462421083976,11100
2025-04-21,22.745031356811523,22.901426071641747,22.512929234802296,22.901426071641747,8500
2025-04-22,23.344709396362305,23.419421197310776,23.080730993011088,23.200269494528634,20400
2025-04-23,23.588768005371094,24.11174494983136,23.56884460367733,23.92745823416444,6700
2025-04-24,23.83979606628418,23.907534872155352,23.519038038482883,23.519038038482883,18400
2025-04-25,23.738189697265625,23.837804805646964,23.628612888046135,23.837804805646964,11200
2025-04-28,23.870676040649414,23.897572442159998,23.6186505264949,23.81788073768427,10600
2025-04-29,23.8915958404541,23.90753494188209,23.678421521355762,23.887611540097147,12500
2025-04-30,23.99917984008789,23.99917984008789,23.479191587218708,23.479191587218708,6200
2025-05-01,24.27610969543457,24.38568460263587,24.163544188036724,24.305992897398504,10800
2025-05-02,24.799087524414062,24.799087524414062,24.634722307682566,24.714414015794752,4300
2025-05-05,24.640697479248047,24.833950281438142,24.614796678954516,24.614796678954516,3400
2025-05-06,24.394649505615234,24.614796809275674,24.394649505615234,24.614796809275674,4800
2025-05-07,24.56200408935547,24.734337910329614,24.56200408935547,24.564992789719213,2400
2025-05-08,24.628746032714844,24.863834949254137,24.628746032714844,24.70445153804098,7200
2025-05-09,24.65663719177246,24.69449089314154,24.574952388818115,24.69449089314154,1900
2025-05-12,25.309112548828125,25.521293157621045,25.182602943585476,25.521293157621045,4400
2025-05-13,25.222448348999023,25.302140053893172,25.222448348999023,25.262295151446157,4700
2025-05-14,24.856861114501953,25.132794324653737,24.856861114501953,25.132794324653737,1300
2025-05-15,25.062068939208984,25.062068939208984,24.8538745297454,24.933566233367827,600
2025-05-16,25.392789840698242,25.392789840698242,25.112872314895544,25.112872314895544,300
2025-05-19,25.281219482421875,25.281219482421875,25.212485082469666,25.22543548246066,200
2025-05-20,25.035173416137695,25.232410532021635,25.035173416137695,25.232410532021635,1100
2025-05-21,24.306989669799805,24.77418452303701,24.306989669799805,24.674569411685795,9600
2025-05-22,24.257183074951172,24.355802586232958,24.06691895318551,24.305994080535008,31400
2025-05-23,24.15756607055664,24.21633877267461,24.08684046800793,24.21633877267461,1000
2025-05-27,24.715410232543945,24.715410232543945,24.40461201704461,24.40461201704461,1400
2025-05-28,24.50821304321289,24.63472265788935,24.50821304321289,24.63472265788935,800
2025-05-29,24.637710571289062,24.674568674387718,24.58491526685057,24.58491526685057,12100
2025-05-30,24.69548797607422,24.69548797607422,24.505223857767973,24.684530675019964,700
2025-06-02,24.62077522277832,24.62077522277832,24.475337814373823,24.475337814373823,1200
2025-06-03,24.655641555786133,24.664607656788284,24.624760852334564,24.664607656788284,700
2025-06-04,24.8170166015625,24.8170166015625,24.62475939147931,24.63472109200176,2200
2025-06-05,24.682537078857422,24.873796793416286,24.682537078857422,24.804066788108376,1500
2025-06-06,24.78215217590332,24.863835082086368,24.78215217590332,24.863835082086368,200
2025-06-09,24.894716262817383,24.894716262817383,24.853875758941115,24.853875758941115,500
2025-06-10,25.222448348999023,25.222448348999023,25.222448348999023,25.222448348999023,300
2025-06-11,25.015249252319336,25.232409763190876,25.015249252319336,25.232409763190876,600
2025-06-12,25.086973190307617,25.086973190307617,25.086973190307617,25.086973190307617,100
2025-06-13,24.635719299316406,24.704451804894404,24.635719299316406,24.704451804894404,100
2025-06-16,24.839929580688477,24.933567288908897,24.839929580688477,24.933567288908897,11900
2025-06-17,24.65066146850586,24.65066146850586,24.65066146850586,24.65066146850586,100
2025-06-18,24.714414596557617,24.714414596557617,24.714414596557617,24.714414596557617,300
2025-06-20,24.778167724609375,24.778167724609375,24.778167724609375,24.778167724609375,0
2025-06-23,25.199539184570312,25.199539184570312,25.199539184570312,25.199539184570312,100
2025-06-24,25.350950241088867,25.401754342574034,25.302139239661965,25.302139239661965,12300
2025-06-25,24.868818283081055,24.868818283081055,24.868818283081055,24.868818283081055,0
2025-06-26,25.03767204284668,25.03767204284668,24.88879869057394,24.88879869057394,10000
2025-06-27,25.194538116455078,25.32842484579625,25.194538116455078,25.318433128168525,111600
2025-06-30,25.2884578704834,25.2884578704834,25.108610765380256,25.228509470690774,1000
2025-07-01,25.738075256347656,25.94290069955461,25.21851738381896,25.21851738381896,100500
2025-07-02,25.909929275512695,25.91792379334233,25.688118090953285,25.688118090953285,1000
2025-07-03,25.87895393371582,25.967878884390306,25.87895393371582,25.957887167010288,43600
2025-07-07,25.677127838134766,25.698109874255852,25.58820478750388,25.678128343944355,176400
2025-07-08,25.687118530273438,25.748067436034077,25.687118530273438,25.688117130317792,2000
2025-07-09,25.84798240661621,25.84798240661621,25.698108549789602,25.788032101595466,3500
2025-07-10,26.16471290588379,26.237650730925644,26.16471290588379,26.21766729525588,12600
2025-07-11,26.09777069091797,26.09777069091797,26.09777069091797,26.09777069091797,100
2025-07-14,26.14073371887207,26.147727730932356,26.007847489726696,26.007847489726696,3100
2025-07-15,25.640159606933594,25.68811718359069,25.640159606933594,25.68811718359069,100
2025-07-16,25.799022674560547,25.799022674560547,25.718092239424102,25.718092239424102,300
2025-07-17,25.76905059814453,25.76905059814453,25.76905059814453,25.76905059814453,100
2025-07-18,25.78703498840332,25.837992178891493,25.748068621900774,25.837992178891493,600
2025-07-21,25.782039642333984,25.99785541313932,25.782039642333984,25.957888541502975,39200
2025-07-22,26.559377670288086,26.559377670288086,26.447471571926172,26.447471571926172,18500
2025-07-23,26.51641273498535,26.59734507811991,26.49243299321126,26.59734507811991,6300
2025-07-24,26.194684982299805,26.46745334039112,26.194684982299805,26.46745334039112,5900
2025-07-25,26.315582275390625,26.34755653331058,26.1876909608865,26.1876909608865,1800
2025-07-28,25.98686408996582,26.267625063457512,25.98686408996582,26.267625063457512,200
2025-07-29,26.34955406188965,26.427488696169068,26.17770147562201,26.17770147562201,48400
2025-07-30,25.970876693725586,26.32757319214091,25.970876693725586,26.32757319214091,300
2025-07-31,25.43033790588379,25.72808461862544,25.43033790588379,25.72808461862544,168000
2025-08-01,25.38237762451172,25.398364753729112,25.358397883548257,25.358397883548257,79400
2025-08-04,25.495283126831055,25.495283126831055,25.418348995588833,25.438330525588206,170100
2025-08-05,25.693113327026367,25.778040066170472,25.568219718361345,25.60818468215703,47300
2025-08-06,25.574216842651367,25.595198878837458,25.574216842651367,25.595198878837458,5900
2025-08-07,25.771047592163086,25.877956878212352,25.771047592163086,25.77804160417401,225400
2025-08-08,25.734079360961914,25.867964184197813,25.734079360961914,25.867964184197813,300
2025-08-11,25.487289428710938,25.528252992758016,25.422344218235928,25.50827146361014,15700
2025-08-12,25.773046493530273,25.773046493530273,25.588204476747602,25.588204476747602,1500
2025-08-13,26.184696197509766,26.187691997690965,25.940902476275465,25.940902476275465,900
2025-08-14,25.98686408996582,25.98686408996582,25.877955702977168,25.877955702977168,300
2025-08-15,26.067794799804688,26.157718352732665,26.04781136454841,26.056804482131316,3700
2025-08-18,25.873960494995117,26.037820476723077,25.873960494995117,26.037820476723077,2600
2025-08-19,26.27961540222168,26.27961540222168,26.27961540222168,26.27961540222168,100
2025-08-20,26.150724411010742,26.33756552913433,26.150724411010742,26.33756552913433,200
2025-08-21,25.957887649536133,25.957887649536133,25.957887649536133,25.957887649536133,100
2025-08-22,26.63331413269043,26.74721743137437,26.63331413269043,26.74721743137437,400
2025-08-25,26.392518997192383,26.397513903152237,26.392518997192383,26.397513903152237,200
2025-08-26,26.292604446411133,26.417498061805436,26.292604446411133,26.417498061805436,16300
2025-08-27,26.502424240112305,26.502424240112305,26.347557379991578,26.4404767337739,11300
2025-08-28,26.47644805908203,26.47644805908203,26.37753138496515,26.37753138496515,400
2025-08-29,26.580358505249023,26.580358505249023,26.55737736427452,26.55737736427452,12100
2025-09-02,26.066797256469727,26.162714319282706,26.066797256469727,26.162714319282706,300
2025-09-03,26.111759185791016,26.111759185791016,26.02782913497183,26.02782913497183,300
2025-09-04,26.383525848388672,26.597344413142963,26.287606883690433,26.287606883690433,41400
2025-09-05,26.635313034057617,26.827149063895433,26.610332786309048,26.767200661894616,44500
2025-09-08,26.59734535217285,26.617326882419373,26.442476581978884,26.617326882419373,900
2025-09-09,26.39851188659668,26.39851188659668,26.39851188659668,26.39851188659668,300
2025-09-10,26.139734268188477,26.347557423060156,26.139734268188477,26.347557423060156,1000
2025-09-11,26.680273056030273,26.680273056030273,26.317583030305283,26.34755818433662,2100
2025-09-12,26.47045135498047,26.607333882770984,26.47045135498047,26.607333882770984,3100
2025-09-15,26.26462745666504,26.537393913732025,26.26462745666504,26.537393913732025,800
2025-09-16,26.060800552368164,26.07778628160987,26.060800552368164,26.07778628160987,7100
2025-09-17,26.045814514160156,26.247642258072684,26.045814514160156,26.167710421699642,500
2025-09-18,26.145727157592773,26.145727157592773,26.145727157592773,26.145727157592773,100
2025-09-19,26.069791793823242,26.197683110437108,26.069791793823242,26.137734710867417,100100
2025-09-22,25.95089340209961,25.95788741375958,25.81900578059007,25.897939014634858,77700
2025-09-23,25.98986053466797,26.007846770089895,25.98986053466797,26.007846770089895,19000
2025-09-24,25.758058547973633,25.847982098708307,25.758058547973633,25.847982098708307,9800
2025-09-25,25.629167556762695,25.706103592539005,25.629167556762695,25.6831224512389,2100
2025-09-26,25.827001571655273,25.828998771813616,25.668136495701397,25.668136495701397,9000
2025-09-29,25.788000106811523,25.899999618530273,25.770000457763672,25.899999618530273,49100
2025-09-30,25.885000228881836,25.885000228881836,25.725000381469727,25.725000381469727,53700
2025-10-01,26.01300048828125,26.020000457763672,25.924999237060547,26.020000457763672,27100
2025-10-02,25.827999114990234,25.850000381469727,25.763999938964844,25.763999938964844,60200
2025-10-03,26.01799964904785,26.1299991607666,26.010000228881836,26.010000228881836,14500
2025-10-06,25.874000549316406,25.9950008392334,25.874000549316406,25.9950008392334,71500
2025-10-07,25.739999771118164,25.93000030517578,25.684999465942383,25.93000030517578,31300
2025-10-08,25.701000213623047,25.719999313354492,25.670000076293945,25.700000762939453,19300
2025-10-09,25.64299964904785,25.719999313354492,25.64299964904785,25.700000762939453,84000
2025-10-10,25.4060001373291,25.65999984741211,25.4060001373291,25.649999618530273,41000
2025-10-13,25.61400032043457,25.649999618530273,25.469999313354492,25.469999313354492,59500
2025-10-14,25.881000518798828,25.899999618530273,25.84000015258789,25.889999389648438,800
2025-10-15,26.09000015258789,26.25,25.940000534057617,25.940000534057617,68500
2025-10-16,25.958999633789062,26.1200008392334,25.958999633789062,25.989999771118164,15500
2025-10-17,26.118999481201172,26.375,25.996000289916992,26.040000915527344,52200
2025-10-20,26.32900047302246,26.32900047302246,26.118999481201172,26.118999481201172,45800
2025-10-21,26.445999145507812,26.549999237060547,26.239999771118164,26.350000381469727,59400
2025-10-22,26.54800033569336,26.719999313354492,26.54800033569336,26.639999389648438,24400
2025-10-23,26.399999618530273,26.399999618530273,26.329999923706055,26.329999923706055,1300
2025-10-24,26.5,26.700000762939453,26.469999313354492,26.510000228881836,211000
2025-10-27,26.530000686645508,26.854999542236328,26.399999618530273,26.540000915527344,308400
2025-10-28,25.972000122070312,26.209999084472656,25.972000122070312,26.209999084472656,1100
2025-10-29,25.309999465942383,25.673999786376953,25.309999465942383,25.673999786376953,24200
2025-10-30,25.499000549316406,25.559999465942383,25.479999542236328,25.479999542236328,1700
2025-10-31,25.54400062561035,25.54400062561035,25.389999389648438,25.389999389648438,800
2025-11-03,25.472999572753906,25.472999572753906,25.25,25.389999389648438,18900
2025-11-04,25.5,25.5,25.440000534057617,25.5,200300
2025-11-05,25.72100067138672,25.72100067138672,25.600000381469727,25.600000381469727,500
2025-11-06,25.489999771118164,25.540000915527344,25.489999771118164,25.540000915527344,1000
2025-11-07,25.93199920654297,25.93199920654297,25.739999771118164,25.739999771118164,400
2025-11-10,25.93899917602539,25.93899917602539,25.770000457763672,25.77199935913086,13100
2025-11-11,26.128000259399414,26.128000259399414,25.889999389648438,25.889999389648438,1200
2025-11-12,26.125,26.229999542236328,26.125,26.229999542236328,1100
2025-11-13,25.729999542236328,25.922000885009766,25.65999984741211,25.920000076293945,3000
2025-11-14,25.726999282836914,25.770000457763672,25.65999984741211,25.719999313354492,5500
2025-11-17,25.48699951171875,25.729999542236328,25.48699951171875,25.729999542236328,400
2025-11-18,25.527000427246094,25.527000427246094,25.450000762939453,25.450000762939453,3200
2025-11-19,25.319000244140625,25.420000076293945,25.309999465942383,25.420000076293945,3500
2025-11-20,25.27400016784668,25.530000686645508,25.27400016784668,25.350000381469727,2200
2025-11-21,25.86199951171875,25.93899917602539,25.709999084472656,25.709999084472656,2900
2025-11-24,25.8799991607666,25.93400001525879,25.790000915527344,25.8799991607666,3800
2025-11-25,26.280000686645508,26.3799991607666,26.200000762939453,26.200000762939453,16900
2025-11-26,26.378000259399414,26.5,26.378000259399414,26.5,1200
2025-11-28,26.409000396728516,26.409000396728516,26.409000396728516,26.409000396728516,100
2025-12-01,26.260000228881836,26.402000427246094,26.24799919128418,26.329999923706055,54200
