Date,Close,High,Low,Open,Volume
2023-12-04,127.74016571044922,127.98195130240023,127.12119518535148,127.15987438679824,6943900
2023-12-05,127.57577514648438,127.77886681437904,126.78271118538427,127.47905499015668,6581000
2023-12-06,127.6724624633789,128.09800747907335,127.42101075293301,127.85622187992166,6210400
2023-12-07,127.51773071289062,128.00130191050124,126.93743937278916,127.69180926046798,6396700
2023-12-08,127.73052215576172,128.03033398153823,126.9664712861145,127.60478890336873,6007600
2023-12-11,128.57192993164062,128.81371556344905,127.7885468457691,128.4171835855015,9016800
2023-12-12,129.12319946289062,129.30695891274124,128.1463907779354,128.75569532061388,6779000
2023-12-13,131.50234985351562,131.54102905523376,128.39781633781817,128.57190963910344,9074300
2023-12-14,130.8640594482422,132.02462758663472,130.37082204771713,131.94725440975193,10098700
2023-12-15,129.75184631347656,130.50621631178785,129.2682750449476,130.25474980740142,8296600
2023-12-18,129.96359252929688,130.37160920884483,129.62357121792644,130.23560364899552,5944300
2023-12-19,130.8379364013672,130.90594660579163,129.92476451314593,130.1287654794252,6358200
2023-12-20,128.94357299804688,130.83794188176006,128.93386360707828,130.76023710701594,7299000
2023-12-21,130.5173797607422,130.61451814898848,129.41961072671702,129.72076493022863,5606800
2023-12-22,131.16822814941406,131.57624484252116,130.64362467006583,130.83791621580806,5355100
2023-12-26,131.45970153808594,131.80941750256343,130.89624555615336,131.0613941472115,3688600
2023-12-27,132.013427734375,132.10085672180486,131.28482319213137,131.31396618794133,5444100
2023-12-28,132.35342407226562,132.80029313912448,132.10083172504628,132.12026532640806,5800200
2023-12-29,132.48944091796875,132.72258486018694,131.9454186214652,132.35343534384285,5590000
2024-01-02,134.8209686279297,135.08327038515014,132.09113294538145,132.15912832036705,11785900
2024-01-03,134.59754943847656,135.5495885614036,134.43240085352474,135.26786799260285,9585000
2024-01-04,135.26785278320312,136.00616663706012,134.78211647378504,135.01526041526844,11649200
2024-01-05,135.1512908935547,135.71474689512826,134.57812550046205,134.9569992986841,9437700
2024-01-08,136.34619140625,136.3753343996671,134.63639006713368,135.19013658905098,7999400
2024-01-09,136.32675170898438,137.52165885616168,135.87986779073762,136.2004555274916,9201300
2024-01-10,136.94851684570312,137.11366543690656,135.8896150896645,136.4044944691511,9773300
2024-01-11,136.85134887695312,137.0067880601994,136.00617240623325,136.77362928533,7182300
2024-01-12,136.51133728027344,137.13307916671735,136.05474396109634,136.47247007415427,8026400
2024-01-16,135.6953125,136.355921706919,135.4816021233333,136.17133950464017,7426900
2024-01-17,135.4232940673828,136.0936126299443,135.04442029160862,135.47187066909697,8337200
2024-01-18,135.4038848876953,135.53016627291024,133.59694486967166,134.25753926463796,8929300
2024-01-19,135.48158264160156,135.83131338944557,134.7335445485887,135.48158264160156,8842000
2024-01-22,136.07418823242188,136.43362838797717,135.25813989839537,135.5981612728645,7831400
2024-01-23,135.97703552246094,136.06446450815446,135.00556281876314,135.89931592734547,6407400
2024-01-24,134.7335662841797,136.6667876875127,134.71413267741542,136.33649049001343,9104900
2024-01-25,134.52951049804688,134.55865348778445,133.29575106983802,134.25749937816664,10050200
2024-01-26,135.29701232910156,135.57873290069364,134.95699094150993,135.46216091568968,5759100
2024-01-29,136.2490234375,136.25873282642075,135.33583688013482,135.4232658509052,6229600
2024-01-30,136.55992126464844,136.80278943379793,135.82159254339615,136.47247745789716,5940300
2024-01-31,136.37535095214844,137.70626389138891,136.34620795519413,137.59940129472375,10223100
