Date,Close,High,Low,Open,Volume
2023-12-04,52.60896301269531,52.63879111088104,51.80357022474232,52.34049875004432,2722300
2023-12-05,51.88311767578125,52.53936239691981,51.76380148820875,52.44987430799213,2116100
2023-12-06,52.01237869262695,52.58907675563174,51.9328320395266,52.15158154255938,1523200
2023-12-07,52.4399299621582,52.529418046118955,51.96265765237222,51.96265765237222,1988000
2023-12-08,52.95697021484375,53.05640353060164,52.420045481723754,52.420045481723754,1634800
2023-12-11,53.354698181152344,53.59333435621718,52.7382267689754,52.877429624016,1464400
2023-12-12,53.831966400146484,53.921454491109515,53.2353816557218,53.37458450988801,1455800
2023-12-13,53.90156936645508,54.18992031145832,53.39447269851266,54.06065888904421,2626200
2023-12-14,52.479705810546875,54.219749146896504,52.06209723045983,54.07060485100547,5529000
2023-12-15,52.49959182739258,52.956973731270296,52.08198325245903,52.15158468161462,5428500
2023-12-18,52.88737106323242,53.17572200183294,52.599023917625225,52.68851200915665,1922000
2023-12-19,53.344757080078125,53.57344802807759,52.92714471934489,53.0564061396901,2697000
2023-12-20,52.4200439453125,53.424295750577464,52.38027062017508,53.02657387818244,2075200
2023-12-21,53.1657829284668,53.37458722031946,52.81777198238553,53.00669340234189,1694800
2023-12-22,53.26520919799805,53.60327489443476,53.12600634528762,53.26520919799805,1352700
2023-12-26,53.53367233276367,53.7623632706513,53.11605999049566,53.26520806837563,1067000
2023-12-27,53.74247741699219,53.77230930881348,53.32486886142639,53.384525059082506,1491200
2023-12-28,53.8021354675293,53.911510216612434,53.464069785360095,53.722588816198616,1527900
2023-12-29,53.81208419799805,54.10043515867517,53.76236943067286,53.89163086011323,1964500
2024-01-02,53.42430114746094,53.82202685302697,52.897317811630366,53.53367590614127,2344100
2024-01-03,52.45981216430664,53.493895834036486,52.42998406769675,53.285091571781315,3080000
2024-01-04,52.30073165893555,53.116065979154406,52.26096212094443,52.738230713780325,1695700
2024-01-05,53.52373504638672,53.94134362803138,52.310675045049116,52.6288540957289,4007100
2024-01-08,53.782249450683594,53.82202277682666,52.429986705764556,53.22543426366012,2524900
2024-01-09,53.40441131591797,53.633102255509,53.106118950929364,53.38452465251963,2656600
2024-01-10,55.25382995605469,55.36320470956928,54.43849571184641,54.68707331783657,4226300
2024-01-11,55.19417190551758,55.43280808457454,54.52798571868059,55.36320665588988,2361100
2024-01-12,55.2239990234375,55.581951364575,54.935648104966404,55.35325664096477,2259200
2024-01-16,53.354698181152344,55.04502669163104,52.986804379545994,54.92571050059529,4604300
2024-01-17,53.26520919799805,53.85185250084431,52.87742873887808,52.996744927916545,2264600
2024-01-18,54.87599563598633,54.965483733531975,53.493904635109644,53.643052728683585,3098200
2024-01-19,55.42287063598633,55.61178827129338,54.627419177234465,54.935656807150494,2045900
2024-01-22,55.7509880065918,56.21831514340507,55.43280895816378,55.49246895211658,2003700
2024-01-23,56.10893630981445,56.43705677024382,55.651554435037426,55.78081205639191,3870700
2024-01-24,56.01945114135742,56.715469217896214,55.979677812871,56.35751684750522,2420700
2024-01-25,54.95553970336914,56.24814254568729,54.746735416616374,56.01945159453044,8717000
2024-01-26,55.1146240234375,55.2936001931876,54.68707026158927,55.16433878325852,4240100
2024-01-29,55.46263122558594,55.47257645336218,55.01519459347438,55.09473745071906,3034600
2024-01-30,55.661495208740234,55.8504128174703,55.34331618719848,55.43280427406917,2936200
2024-01-31,55.93990707397461,56.566323751157164,55.572013250928016,55.790762774736365,4398500
2024-02-01,57.053531646728516,57.093301179937086,55.96973316218703,56.27796695776751,2302900
2024-02-02,57.391597747802734,57.610343457505174,56.67569304297575,57.11318825537381,3097600
2024-02-05,57.46120071411133,57.640176895119275,56.79501075302769,56.92427217108749,2611200
2024-02-06,58.097557067871094,58.15721705744355,57.331937603493834,57.481085680928395,2144200
2024-02-07,58.75380325317383,59.081923721559924,58.246706604579586,58.39585089275754,3043200
2024-02-08,58.88317108154297,59.03244547370369,58.574676238845534,58.86327137238,2165000
2024-02-09,58.3159294128418,59.11205437378304,58.276126201758856,59.092150870138994,2449600
2024-02-12,58.544822692871094,58.584625907276056,58.057196303406926,58.35574129057426,3656200
2024-02-13,61.6795539855957,61.6795539855957,58.26618046903846,59.70915241155894,6244900
2024-02-14,63.0727653503418,63.122522215183544,62.087562723171224,62.26669047356587,3361300
2024-02-15,62.963294982910156,63.38125718319873,62.95334133269075,63.1523725788209,3241400
2024-02-16,62.515472412109375,63.610138515203055,62.41595869226634,63.222029693128114,2686700
2024-02-20,62.80406951904297,63.351402588060644,62.39605718073468,62.535377911444066,3710000
2024-02-21,63.21208572387695,63.689758456757986,62.84388037073634,62.943394099842855,5369200
2024-02-22,64.74462127685547,64.80433559159162,63.46087739619722,63.659908661759985,2705800
2024-02-23,65.55068969726562,65.62035005984339,64.7545647600253,64.8640321287061,4349000
2024-02-26,65.54074096679688,65.968656824009,65.3317598633785,65.75967572059061,2650100
2024-02-27,65.65020751953125,65.86914227057652,65.06306363332709,65.60044686068984,1981200
2024-02-28,66.43638610839844,66.57570685746978,65.42132625955139,65.66016833716917,2343200
2024-02-29,66.2273941040039,66.59559562645127,65.91889170253567,66.46622854997113,3676100
2024-03-01,66.67520904541016,66.91404348925023,66.17763285850411,66.316953583445,2172700
2024-03-04,67.46138763427734,67.64051538464989,66.62545560173514,66.72497692381725,1922800
2024-03-05,67.63056182861328,67.99877098056412,67.10313222744784,67.31211333777316,2954600
2024-03-06,68.44657897949219,68.93420151624017,67.75992141275825,67.80968206835726,4685300
2024-03-07,69.04368591308594,69.15315330847397,68.40678884487113,68.78495169890688,2510900
2024-03-08,67.41162872314453,69.21285992431778,67.00362014317795,69.04367822783301,3655200
2024-03-11,64.6849136352539,67.6206105248125,64.45602521557593,67.14294156817934,6437500
2024-03-12,65.7497329711914,65.87910007787673,64.0778762742482,64.73468064452427,5843600
2024-03-13,65.31185150146484,65.7696207099547,64.74461491785671,65.67010698505003,4389700
2024-03-14,65.18248748779297,65.47108261829388,64.86403899765591,65.3118545770199,3675800
2024-03-15,65.91889190673828,65.91889190673828,64.68490507427315,64.68490507427315,6494400
2024-03-18,66.41647338867188,66.82448954368179,65.96865781638317,66.43638068972204,4039500
2024-03-19,66.84439086914062,67.06332563152337,66.13783351298508,66.60555639763714,4269100
2024-03-20,67.20265197753906,67.63056788722842,66.74488270547327,66.78468971944572,4558300
2024-03-21,67.35191345214844,67.64050855373782,66.82448390498548,67.48128052841534,3789100
2024-03-22,67.7698745727539,68.03856996319124,67.19268437857967,67.31210539570847,3035200
2024-03-25,67.03347778320312,68.04853006485982,66.9638174069366,67.9589699778364,1764200
2024-03-26,67.32206726074219,67.55094808099088,66.95385810730224,67.1429395093945,1903300
2024-03-27,67.7499771118164,67.94900455455159,67.17278689851001,67.74002346195657,2345900
2024-03-28,68.09828186035156,68.40677668757637,67.68031965719334,68.04852120132342,2893100
2024-04-01,65.78953552246094,68.22765622686556,65.32181261035123,68.01867510298042,3389100
2024-04-02,64.94365692138672,65.54074692722726,64.51574102525892,65.44123319165574,4960300
2024-04-03,65.68006896972656,66.33687330378135,64.86404417410218,64.89389753612076,3707900
2024-04-04,65.21234130859375,66.50604257965539,65.03321355709923,66.21744744711361,3506700
2024-04-05,66.73492431640625,66.78468497844223,65.27204892451658,65.5307907007638,2421500
2024-04-08,66.40653228759766,67.09318237686924,66.29706490088266,66.94390797749321,4441100
2024-04-09,65.53079223632812,66.46623803916505,64.99340896187358,66.45628438804239,4819400
2024-04-10,64.93370819091797,65.34172440781633,64.34657179186357,64.70481974858758,2813800
2024-04-11,65.27204895019531,65.68006512029993,64.24704308810367,64.88394008187733,2296700
2024-04-12,63.68975830078125,65.3218077498459,63.22203542347415,64.9834595532302,2998000
2024-04-15,63.182228088378906,65.21233611667957,62.80406911019719,65.02325472948613,2729400
2024-04-16,63.70966339111328,64.43612809875646,63.17228389517438,63.39121867261236,2640700
2024-04-17,63.15237808227539,64.12763089368163,62.624948460841786,64.12763089368163,3088800
2024-04-18,63.19218826293945,64.03806642986656,63.06281736576274,63.1822384075593,2294300
2024-04-19,63.102622985839844,64.0281113639827,62.664757230875054,63.739523806069144,3072300
2024-04-22,62.624942779541016,63.45091732315215,62.49557190058797,63.19217936145132,2394300
2024-04-23,64.44607543945312,64.46597514799363,62.52543088783814,63.10261734064698,3002400
2024-04-24,64.38636016845703,65.17253151126629,63.7594168612393,64.78442266502522,2836800
2024-04-25,64.48587799072266,64.62519871810647,63.33149757250218,63.97834814530433,2279700
2024-04-26,66.07813262939453,66.2473067453009,64.39632234474085,64.54559674976892,4071600
2024-04-29,66.7846908569336,67.52110164693762,66.00847305227913,66.00847305227913,3792700
